SKU,productCategoryId,productCategory_caption_UKR,productCategory_caption_RU,productCategory_caption_ENG,productTypeId,productType_caption_UKR,productType_caption_RU,productType_caption_ENG,brandId,lagerUnitQuantity,lagerUnitTypeId,lagerUnitType_caption,trademark,countryOfOrigin,countryOfOrigin_caption,commodity_group,commodity_group_caption_UKR,commodity_group_caption_RU,commodity_group_caption_ENG
776858,6975.0,Великдень власного виробництва,Пасха собственного производства,"Easter curd pudding, own production",1969.0,Святкова (сезонна),Праздничная (сезонная),Festive (seasonal),,900.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
777468,5435.0,Мандарин,Мандарин,Mandarin,4781.0,Цитрусові фрукти - Мандарин - Сортовий,Цитрусовые фрукты - Мандарин - Сортовой,Citrus fruit — Mandarin — Graded,,1.0,1,г         ,9666.0,,,5551018,Фрукти тропічні,Фрукты тропические,Tropical fruits
777586,5954.0,,Творог,,3287.0,,ТГ Творожная продукция - Творог - Не жирный,,1594.0,350.0,1,г         ,1173.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
777587,5954.0,,Творог,,3282.0,,ТГ Творожная продукция - Творог - 5%,,1594.0,350.0,1,г         ,1173.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
778087,5923.0,Йогурти,Йогурты,Yoghurts,4241.0,,Йогурт питьевой - фермерский - коровий,,8416.0,180.0,1,г         ,9314.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
778088,5923.0,Йогурти,Йогурты,Yoghurts,4241.0,,Йогурт питьевой - фермерский - коровий,,8416.0,180.0,1,г         ,9314.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
778089,5923.0,Йогурти,Йогурты,Yoghurts,694.0,,Йогурт ложковой - фермерский - коровий,,8416.0,180.0,1,г         ,9314.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
778090,5923.0,Йогурти,Йогурты,Yoghurts,694.0,,Йогурт ложковой - фермерский - коровий,,8416.0,180.0,1,г         ,9314.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
778091,5923.0,Йогурти,Йогурты,Yoghurts,694.0,,Йогурт ложковой - фермерский - коровий,,8416.0,180.0,1,г         ,9314.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
778159,6955.0,Печиво руч роботи пекарня з добав власного виробництва,Печенье руч работы пекарня с добав собств произв,"Hand-made cookies, flavored, hot bakery, own production",,,,,,1.0,2,кг        ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
778162,7011.0,Слойка з овочевою начинкою власного виробництва,Слойка с овощной начинкой собств производства,"Turnover with vegetable stuff, own production",,,,,,100.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
778163,7001.0,Слойка з фруктовою начинкою власного виробництва,Слойка с фруктовой начинкой собств производства,"Turnover with fruit stuff, own production",,,,,,100.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
778164,7003.0,Слойка з ягідної начинкою власного виробництва,Слойка с ягодной начинкой собств производства,"Turnover with berry stuff, own production",,,,,,100.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
778165,7011.0,Слойка з овочевою начинкою власного виробництва,Слойка с овощной начинкой собств производства,"Turnover with vegetable stuff, own production",,,,,,100.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
778166,6924.0,,Фокаччо без начинки собственного производства,,,,,,,140.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
778167,6924.0,,Фокаччо без начинки собственного производства,,,,,,,140.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
778301,6965.0,Плюшка власного виробництва,Плюшка собственного производства,"Sweet bun, own production",4735.0,Здоба - дрібна - солодка,Сдоба - мелкая - сладкая,Fancy bread — small — sweet,,90.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
778302,6967.0,Здоба мелкоштучн з маковою начинкою власного виробництва,Сдоба мелкошт с маковой начинкой собств произв,"Small fancy bread with poppy stuff, own production",4735.0,Здоба - дрібна - солодка,Сдоба - мелкая - сладкая,Fancy bread — small — sweet,,150.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
778303,6971.0,Здоба мелкоштучн з сирною начинкою власного виробництва,Сдоба мелкошт с творожной начинкой собств произв,"Small fancy bread with curd stuff, own production",4735.0,Здоба - дрібна - солодка,Сдоба - мелкая - сладкая,Fancy bread — small — sweet,,150.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
779072,6907.0,Бутерброд з м'ясом власного виробництва,Бутерброд с мясом собственного производства,"Sandwich with meat, own production",,,,,,260.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
779073,6907.0,Бутерброд з м'ясом власного виробництва,Бутерброд с мясом собственного производства,"Sandwich with meat, own production",,,,,,260.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
779074,6907.0,Бутерброд з м'ясом власного виробництва,Бутерброд с мясом собственного производства,"Sandwich with meat, own production",,,,,,260.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
779075,6907.0,Бутерброд з м'ясом власного виробництва,Бутерброд с мясом собственного производства,"Sandwich with meat, own production",,,,,,260.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
